player_ct,win_rate
4,0.0596666666666666
4,0.01725
4,0.0883333333333333
4,0.251
4,0.3165
4,0.53
4,0.06475
4,0.00525
4,0.2325
4,0.454
4,0.7515
4,0.0168333333333333
4,0.0315
4,0.983
4,0.0805
4,0.2195
4,0.164
4,0.0993333333333333
4,0.0543333333333333
4,0.041
4,0.1945
4,0.215
4,0.829
4,0.311
4,0.2008333333333333
4,0.164
4,0.0591666666666666
4,0.044
4,0.6138333333333333
4,0.013
4,0.3093333333333333
4,0.134
4,0.0745
4,0.339
4,0.2061666666666666
4,0.1566666666666666
4,0.0575
4,0.6996666666666667
4,0.0841666666666666
4,0.413
4,0.09325
4,0.29
4,0.066
4,0.3785
4,0.933
4,0.1118333333333333
4,0.999
4,0.241
4,0.0093333333333333
4,0.219
4,0.0285
4,0.7065
4,0.111
4,0.2648333333333333
4,0.3801666666666667
4,0.435
4,0.21
4,0.7355
4,0.043
4,0.5145
4,0.304
4,0.3708333333333333
4,0.086
4,0.21
4,0.1223333333333333
4,0.138
4,0.5698333333333333
4,0.0436666666666666
4,0.3988333333333333
4,0.1788333333333333
4,0.3956666666666666
4,0.1029999999999999
4,0.545
4,0.0925
4,0.1981666666666666
4,0.0896666666666666
4,0.1603333333333333
4,0.861
4,0.611
4,0.65
4,0.1488333333333333
4,0.0445
4,0.1138333333333333
4,0.2885
4,0.0845
4,0.1279166666666666
4,0.1858333333333333
4,0.1028333333333333
4,0.3083333333333333
4,0.0993333333333333
4,0.92
4,0.4385
4,0.761
4,0.0723333333333333
4,0.6205
4,0.2788333333333334
4,0.03075
4,0.1783333333333333
4,0.978
4,0.282
4,0.0985
4,0.5225
4,0.02125
4,0.3226666666666667
4,0.0595
4,0.4645
4,0.0545
4,0.1943333333333333
4,0.917
4,0.2503333333333333
4,0.1333333333333333
4,0.046
4,0.0255
4,0.0465
4,0.0265
4,0.2873333333333333
4,0.1848333333333333
4,0.0256666666666666
4,0.0454166666666666
4,0.0528333333333333
4,0.2023333333333333
4,0.044
4,0.311
4,0.6055
4,0.0203333333333333
4,0.6485
4,0.1265
4,0.1039999999999999
4,0.2488333333333333
4,0.2118333333333333
4,0.0623333333333333
4,0.2965
4,0.0905
4,0.0660833333333333
4,0.3775
4,0.1988333333333333
4,0.0728333333333333
4,0.505
4,0.1368333333333333
4,0.0995
4,0.3063333333333333
4,0.2591666666666666
4,0.5395
4,0.7345
4,0.6678333333333333
4,0.557
4,0.0485
4,0.2708333333333333
4,0.1616666666666666
4,0.5151666666666667
4,0.016
4,0.3145
4,0.46
4,0.2138333333333333
4,0.1913333333333333
4,0.166
4,0.328
4,0.0655
4,0.034
4,0.198
4,0.1306666666666666
4,0.042
4,0.0393333333333333
4,0.0975
4,0.3273333333333333
4,0.0446666666666666
4,0.1893333333333333
4,0.201
4,0.5478333333333333
4,0.0723333333333333
4,0.0330833333333333
4,0.3916666666666666
4,0.087
4,0.1285
4,0.1095
4,0.3745
4,0.2635
4,0.866
4,0.1311666666666666
4,0.1145
4,0.01825
4,0.6865
4,0.2585
4,0.432
4,0.1425833333333333
4,0.3111666666666666
4,0.079
4,0.2135
4,0.102
4,0.0405833333333333
4,0.1264999999999999
4,0.0825833333333333
4,0.00975
4,0.6263333333333333
4,0.1158333333333333
4,0.2165
4,0.1681666666666666
4,0.2508333333333333
4,0.0895
4,0.032
4,0.054
4,0.0475
4,0.1425
4,0.313
4,0.4891666666666667
4,0.0366666666666666
4,0.0884999999999999
4,0.9715
4,0.1795
4,0.129
4,0.104
4,0.065
4,0.1948333333333333
4,0.128
4,0.25525
4,0.095
4,0.0985
4,0.2475
4,0.1068333333333333
4,0.0629166666666666
4,0.396
4,0.3326666666666666
4,0.0916666666666666
4,0.459
4,0.1081666666666666
4,0.2235
4,0.201
4,0.01725
4,0.241
4,0.4515
4,0.5885
4,0.4953333333333333
4,0.193
4,0.076
4,0.1098333333333333
4,0.0483333333333333
4,0.06
4,0.067
4,0.1035
4,0.3436666666666667
4,0.0335
4,0.1585
4,0.02675
4,0.342
4,0.4285
4,0.0545
4,0.0766666666666666
4,0.382
4,0.4645
4,0.0525
4,0.0438333333333333
4,0.1353333333333333
4,0.0625833333333333
4,0.0085
4,0.6325
4,0.079
4,0.013
4,0.4968333333333333
4,0.3585
4,0.1335
4,0.069
4,0.19925
4,0.3795
4,0.1829166666666666
4,0.0393333333333333
4,0.4295
4,0.3245
4,0.1496666666666667
4,0.3535
4,0.0571666666666666
4,0.033
4,0.01075
4,0.1908333333333333
4,0.2718333333333333
4,0.2581666666666666
4,0.5385
4,0.1756666666666666
4,0.0298333333333333
4,0.138
4,0.1326666666666666
4,0.1481666666666666
4,0.173
4,0.1026666666666666
4,0.507
4,0.07
4,0.039
4,0.1185833333333333
4,0.0831666666666666
4,0.2653333333333333
4,0.028
4,0.05025
4,0.1275833333333333
4,0.1188333333333333
4,0.1735
4,0.012
4,0.4405
4,0.0470833333333333
4,0.1054999999999999
4,0.041
4,0.3941666666666666
4,0.0543333333333333
4,0.1008333333333333
4,0.0985
4,0.4986666666666667
4,0.5136666666666667
4,0.3058333333333333
4,0.0108333333333333
4,0.4445
4,0.1061666666666666
4,0.0253333333333333
4,0.274
4,0.0846666666666666
4,0.0335
4,0.5801666666666667
4,0.948
4,0.206
4,0.1896666666666666
4,0.306
4,0.083
4,0.013
4,0.43
4,0.168
4,0.3975
4,0.0135
4,0.151
