kelly_proportion,stack
0.3,1000
0.4,1000
1.0,1000
0.85,990
0.75,960
0.9,1110
1.0,960
0.35,1000
1.0,1000
0.65,1000
0.5,980
0.15,1000
0.55,990
0.5,1010
0.25,1000
0.2,1000
0.3,1000
0.35,1000
0.6,1000
0.45,1000
0.65,1000
0.9,990
0.7,980
0.15,1000
0.9,1000
0.2,1000
0.3,1000
0.15,1000
0.9,1030
0.85,1000
0.85,990
0.7,1010
0.3,1000
0.35,1000
0.3,1000
0.85,1000
0.2,1000
0.1,1000
0.55,1000
0.95,990
0.35,980
0.55,1000
0.9,1000
0.95,1130
0.6,980
0.35,1000
0.55,920
0.45,1050
0.55,990
0.6,980
0.9,1000
0.85,980
0.3,1000
0.45,1000
0.85,1000
0.2,1000
0.3,1000
0.25,990
0.5,980
0.45,980
0.55,1000
0.2,1000
0.05,1000
0.6,1000
0.85,1050
0.9,1000
0.15,990
0.8,1050
0.75,980
0.05,1000
0.2,980
0.1,1000
0.85,1000
0.5,1000
0.1,980
0.95,990
0.1,980
0.45,1070
0.05,1000
0.3,1000
0.5,1000
0.45,1000
0.85,980
0.85,1000
0.05,990
0.05,980
0.8,1000
0.25,1000
0.95,1030
0.95,1000
0.1,1000
1.0,1000
0.4,1000
0.4,990
0.65,1030
0.3,1000
0.2,1000
0.85,1000
0.5,980
0.25,1000
0.25,1000
0.05,1000
0.6,990
0.9,1010
0.9,1000
0.9,1000
0.2,1000
0.85,1000
1.0,1000
0.2,1000
0.15,1000
0.7,1040
0.4,980
0.35,1000
0.1,1000
0.1,980
0.65,1000
0.25,1000
0.5,1000
0.15,1000
0.4,990
0.6,920
0.3,1000
0.85,1090
0.95,1000
0.45,1000
0.05,1000
0.1,1000
0.45,1000
0.85,990
1.0,1010
0.1,1000
0.9,1000
0.55,1000
0.8,1000
0.35,1000
0.6,1000
0.2,1000
0.6,990
0.25,980
0.4,1000
0.75,1000
0.85,1070
0.35,980
0.75,1000
0.95,980
0.25,1000
0.9,990
0.25,980
0.75,960
0.4,1000
0.55,1000
0.65,1000
0.4,1000
1.0,1070
0.9,1000
0.05,990
0.7,980
0.05,1000
0.65,980
0.5,1000
0.75,1000
0.65,960
0.4,1090
0.3,1000
0.55,990
0.15,980
0.9,1000
0.15,1000
0.35,1070
0.4,1000
0.25,960
0.05,1000
0.85,1000
0.75,990
0.1,940
0.75,1000
1.0,1090
0.55,1000
0.4,980
0.75,1000
0.6,1000
0.15,1000
0.3,990
0.3,980
0.3,1000
1.0,1000
0.7,980
0.7,920
0.5,1130
0.65,1000
0.85,1130
0.35,990
0.55,980
0.15,1000
0.4,1000
0.05,1000
0.8,1000
0.5,1000
0.55,900
0.55,1000
0.45,990
0.4,980
0.85,1000
0.85,1000
0.95,1000
0.4,1000
0.6,1000
1.0,1030
0.6,1000
0.15,1020
0.6,980
0.1,1000
0.9,1000
0.4,1000
0.35,1000
0.2,1000
0.8,1000
0.8,1000
0.45,970
0.35,980
0.5,1000
1.0,1000
0.85,1070
0.15,1000
1.0,980
0.45,1000
0.6,1000
0.35,960
0.4,980
0.4,1000
1.0,920
0.5,1000
1.0,1000
0.65,1140
0.7,1000
0.1,980
0.25,990
0.4,1050
0.3,1000
0.2,1000
0.2,1000
0.35,1000
0.05,1000
0.35,980
0.55,1200
0.25,960
0.85,880
0.35,1000
0.35,1000
0.6,1000
0.2,1000
0.3,960
0.3,1000
0.4,1190
0.45,990
0.35,980
0.1,980
0.55,860
0.15,1000
0.3,1000
0.55,1000
0.2,1000
0.15,1000
0.45,990
0.9,940
0.55,1000
0.5,1000
0.1,1000
0.25,1000
0.9,1070
0.2,1000
0.65,1110
0.5,990
0.1,980
0.15,960
0.15,1000
0.85,1000
0.05,1000
0.5,1000
0.9,960
0.25,1000
0.4,990
0.3,980
0.05,1000
0.5,1000
0.6,1000
0.85,1130
0.75,900
0.95,1000
0.7,1000
0.4,990
0.45,920
0.05,1000
0.1,1000
0.25,1000
0.4,1000
0.8,1090
0.4,1000
0.5,1000
0.05,990
0.45,980
0.15,960
0.6,1070
0.2,1000
0.35,1000
1.0,1000
0.85,1000
0.6,1000
0.55,970
0.1,980
0.4,1000
0.05,1000
1.0,1050
0.25,1000
0.35,1000
0.75,1000
0.65,1000
0.4,990
0.95,980
0.15,1000
0.8,1000
0.65,1030
0.85,1000
0.55,1000
0.65,1000
0.25,1000
0.95,990
0.75,960
0.8,1050
0.05,1000
0.35,1000
0.55,1000
0.7,1000
0.4,1000
0.75,1000
0.4,1050
0.55,980
0.55,1000
0.8,1000
0.6,1000
0.75,1000
0.95,1000
0.75,970
0.05,1000
0.95,1080
0.7,980
0.75,980
0.55,1000
0.05,1000
0.25,1000
0.25,960
0.65,1000
0.6,1000
0.15,990
0.6,980
0.75,980
1.0,960
0.55,1000
0.9,1000
0.6,1090
0.3,1000
0.9,1000
0.85,990
0.55,980
0.85,1000
0.55,980
0.55,1000
0.25,1000
0.7,1000
0.95,1050
0.95,1000
0.35,990
0.4,980
0.35,980
0.75,1050
0.3,1000
0.85,1000
1.0,1000
0.2,1000
0.2,1000
0.85,1080
0.7,980
0.4,1000
0.1,1000
0.55,1000
0.75,970
0.5,970
0.15,1000
0.35,1000
0.3,990
0.35,980
0.7,1000
0.75,1000
0.2,1000
0.4,1000
0.5,1030
0.45,1000
0.15,1000
1.0,990
0.35,980
0.1,1000
1.0,920
0.15,1000
0.75,1110
0.3,1000
0.15,1000
0.9,940
0.95,990
0.1,980
0.85,1000
0.35,980
0.95,980
0.65,1000
0.25,980
0.55,1150
0.05,1000
0.25,990
0.2,1010
0.4,1000
1.0,1000
0.1,1000
0.9,1000
0.85,1000
0.35,1000
0.5,960
0.75,990
0.7,980
0.75,1000
0.05,1000
0.7,920
0.5,1170
0.75,1000
0.55,980
0.4,1050
1.0,990
0.6,980
1.0,1000
0.2,980
1.0,1000
0.6,1000
0.85,1000
0.55,1000
0.95,980
0.7,980
0.2,980
0.45,1080
0.5,1000
0.65,1000
1.0,1000
0.2,1000
0.85,980
0.8,1000
0.2,990
0.95,980
0.9,1000
0.2,980
0.25,980
0.4,980
0.5,980
0.9,1110
0.15,1000
0.65,990
0.35,1070
0.15,1000
0.15,1000
0.25,1000
0.3,1000
0.3,940
0.6,1000
0.6,1040
0.3,980
0.1,980
0.2,1000
0.8,1000
0.05,1000
0.85,1000
0.35,1000
0.25,1000
0.45,1000
0.1,990
0.2,980
0.55,980
0.4,960
0.35,960
0.3,1000
0.05,1000
0.85,1130
0.6,1120
0.75,950
0.6,980
0.35,1000
0.4,970
0.35,1000
0.8,1000
0.45,980
0.2,1000
0.95,1000
0.15,990
0.3,980
1.0,1000
0.05,1000
0.8,1000
0.45,1000
0.9,1030
0.1,1000
1.0,1000
0.45,990
0.95,980
0.6,1000
0.65,1000
0.05,1000
0.95,1000
0.95,1030
0.85,1000
0.2,1000
0.05,990
0.2,980
0.85,1030
0.6,1000
0.65,1000
0.25,1000
0.2,1000
0.25,1000
0.8,1000
0.45,1020
0.05,980
0.9,1000
0.3,1000
0.3,1000
0.65,1000
0.2,1000
0.5,1000
0.45,1000
0.3,990
0.75,980
0.65,1000
0.2,960
0.55,1070
0.5,1000
0.8,1000
0.85,1000
1.0,1000
0.05,990
0.9,1170
0.3,1000
0.25,1000
1.0,840
0.5,1000
1.0,1000
0.95,1000
0.45,1000
0.8,990
0.35,980
0.75,1030
0.75,1000
0.05,1000
0.35,1000
0.65,1000
0.45,1000
0.1,1000
0.3,990
0.35,980
0.75,1030
0.4,1000
0.45,1000
0.35,1000
0.8,1000
1.0,1000
0.9,1000
0.9,990
0.85,980
0.55,980
0.65,940
0.2,1000
0.55,1110
1.0,1000
0.55,1000
0.05,1000
0.85,990
0.7,960
1.0,1000
0.45,1000
0.55,1000
1.0,1050
0.95,1000
0.6,1000
0.55,1000
0.9,990
0.45,880
0.95,1130
0.2,1000
0.45,1000
0.95,1000
0.1,1000
0.6,1000
0.3,1000
0.25,800
0.95,980
0.75,1000
0.2,1000
0.9,1220
0.45,1000
0.65,1000
0.8,1000
0.6,1000
0.95,990
0.05,980
0.15,980
0.6,1000
0.2,1000
0.5,1000
1.0,1050
0.65,1000
0.2,1000
0.45,990
0.95,980
0.4,1000
0.25,980
0.6,1000
0.7,1050
1.0,1000
0.75,1000
0.5,1000
0.45,990
0.25,980
0.55,1000
0.45,1000
1.0,1000
0.15,1000
0.75,1030
0.65,1000
0.7,960
0.6,990
0.1,980
0.6,1000
1.0,1000
0.35,1000
0.45,1000
0.65,1070
0.95,1000
0.3,1000
0.75,990
0.25,980
0.9,1000
0.9,1070
0.95,960
0.05,1000
0.25,1000
0.15,1000
0.7,980
0.2,990
0.9,980
0.4,1210
0.45,980
0.25,1000
0.4,1000
0.85,1000
0.7,860
0.25,1000
0.7,990
0.15,1030
0.6,1000
0.7,1000
0.25,1000
0.35,1000
0.7,980
0.7,1000
0.7,1000
0.35,990
0.8,1050
0.95,1000
0.65,980
0.25,980
0.55,1000
0.15,1000
0.9,1000
0.25,940
0.85,990
0.15,980
0.4,1000
0.35,1000
0.55,1150
0.35,940
0.75,1000
0.65,1000
0.6,1000
0.2,990
0.1,980
0.9,980
0.7,1000
0.3,1000
0.2,980
0.2,1000
0.95,1070
0.25,1000
0.6,1060
0.25,980
0.6,980
0.3,1000
0.75,980
0.1,1000
0.3,1000
0.25,1000
1.0,1000
0.75,970
0.95,870
0.05,1000
0.6,980
0.9,1000
0.75,1180
0.75,1000
0.75,1000
0.5,1000
0.15,990
0.7,900
0.5,1000
0.75,1110
0.55,1000
0.55,1000
0.3,1000
0.25,1000
0.2,1000
0.9,990
0.1,980
0.85,1030
0.05,1000
0.65,1000
0.3,1000
0.9,1000
0.85,1000
0.25,1110
0.9,990
0.4,960
0.15,1000
0.6,1000
0.7,1000
0.55,980
0.55,1000
0.2,960
0.1,1000
0.4,1040
0.05,980
0.45,1000
0.4,1000
0.9,1000
0.6,1000
0.65,980
0.5,1000
0.65,1000
0.5,980
0.9,1020
0.7,1000
0.6,1000
0.95,1000
0.3,1000
0.65,1000
0.1,1000
0.6,1000
0.7,990
0.15,980
0.1,1000
0.25,980
0.25,1000
0.15,980
0.8,1070
0.45,1000
0.1,1000
0.45,960
0.55,980
0.85,1060
0.1,1000
0.25,1000
0.55,1000
0.55,1000
0.05,1000
0.7,1000
0.7,990
1.0,960
0.25,1000
0.9,1170
0.7,1000
0.2,1000
0.8,880
0.75,1000
0.6,940
0.4,990
0.25,980
0.7,1090
0.25,1000
0.45,1000
0.65,1000
0.9,1000
0.1,1000
0.45,1050
0.4,990
0.65,980
0.4,1000
0.25,1000
0.6,1000
0.4,1000
0.7,1000
0.5,980
0.8,1000
0.45,990
0.7,920
1.0,980
0.4,1000
0.4,1110
0.75,1000
0.05,1000
0.15,1000
0.9,1000
0.05,990
0.95,980
0.25,980
1.0,860
0.1,1000
0.45,1000
0.85,1190
0.05,1000
0.75,1110
0.35,990
0.9,900
0.45,1000
0.1,1000
0.9,1000
0.35,1000
0.75,1000
0.55,1000
0.6,1000
0.15,980
0.5,980
0.4,1000
0.15,1040
0.55,1000
0.15,1000
0.4,1000
0.4,1000
0.5,1000
0.55,990
0.85,1210
0.3,1000
0.95,980
0.1,1000
0.7,980
0.45,920
0.65,920
0.35,1000
0.95,990
0.85,980
0.7,960
0.95,1000
0.4,1000
0.8,1170
0.1,1000
1.0,900
0.15,1000
0.65,990
0.05,980
0.3,1000
0.3,1000
0.55,1000
1.0,1030
0.05,1000
0.25,1000
0.1,980
0.65,980
0.45,980
0.85,1000
0.2,1000
0.75,1060
0.4,1000
0.4,1000
0.05,1000
1.0,960
0.4,990
1.0,1090
0.6,1000
0.1,1000
0.6,980
0.4,1000
0.2,980
0.45,1000
0.4,960
0.3,990
0.55,1130
0.7,1000
0.75,1000
0.45,1000
0.45,960
0.75,960
0.65,1000
0.8,1000
0.05,990
0.65,1030
0.35,1000
0.75,1000
0.35,1000
0.9,1000
0.6,1000
0.45,980
0.05,1000
0.25,970
0.7,980
0.2,1000
0.2,1000
0.45,1000
0.1,1050
0.05,1000
0.05,1000
0.7,1000
0.55,990
0.45,980
0.2,1000
0.95,800
0.2,1000
0.05,1000
0.75,980
1.0,1250
0.45,960
0.55,1060
0.45,980
0.75,1000
0.7,1000
0.5,1000
0.5,1000
0.05,1000
0.65,1000
1.0,1070
0.55,990
0.15,980
0.9,1000
0.7,960
0.15,1000
0.65,1000
0.15,1000
0.95,1000
0.6,1000
0.6,990
0.3,980
0.8,1030
0.95,1000
0.45,1000
0.5,1000
0.2,1000
0.25,1000
0.25,970
0.8,1050
0.5,980
0.35,1000
0.95,1000
0.4,1000
0.05,1000
0.25,1000
0.25,1000
0.2,1000
0.1,980
1.0,1020
0.3,1000
0.15,1000
0.05,1000
0.9,1000
0.5,1000
0.15,1000
0.65,1160
0.45,960
0.45,960
0.35,1000
0.7,1000
0.5,1000
0.1,1000
0.95,920
0.85,1000
0.1,1000
0.05,990
0.8,1010
0.05,1000
0.75,1000
1.0,1000
0.95,1000
1.0,1000
0.7,1000
0.1,1000
0.3,990
0.05,980
0.7,960
0.3,1000
0.15,1000
0.55,1000
0.35,1000
0.85,1070
0.4,1000
0.6,990
0.9,980
0.4,960
0.55,980
0.8,1130
0.15,1000
0.5,960
0.55,1000
0.05,1000
0.75,990
0.4,980
0.95,1000
0.25,1000
0.2,1000
0.55,740
0.45,1000
0.65,1290
0.8,1050
0.75,990
0.75,960
0.15,1000
0.5,1000
0.45,1000
0.1,1000
0.6,1000
0.2,1000
0.85,1000
1.0,990
0.15,980
0.7,820
0.85,1210
0.65,1000
0.55,1000
0.9,1000
0.1,1000
0.5,1000
0.7,990
0.25,980
0.8,1000
0.6,1030
0.55,1000
0.55,1000
0.55,1000
0.1,1000
0.15,1000
0.4,990
0.5,1090
0.95,1000
0.2,1000
0.05,1000
0.5,920
0.6,1000
0.55,1000
0.85,1000
0.7,990
0.1,980
0.3,960
0.85,1000
0.05,1000
0.5,960
0.05,1000
0.35,1110
0.2,1000
0.1,990
0.6,980
0.95,1000
0.85,1030
0.75,1000
0.75,1000
0.95,1000
0.5,1000
0.35,1000
0.1,990
0.25,1030
0.75,1000
0.5,1000
0.6,980
0.6,1000
0.45,1000
0.15,1000
0.45,840
0.5,990
0.35,960
0.45,1000
0.5,1000
0.65,1210
1.0,1000
0.75,1000
0.25,1000
0.15,1000
0.15,990
0.85,980
0.45,1000
0.45,1000
1.0,1030
0.55,1000
0.25,1000
0.65,1000
0.6,1000
0.35,990
0.65,1050
0.4,980
0.75,1000
0.9,1000
0.65,1000
0.3,980
0.7,1000
0.8,1000
0.6,1080
0.2,980
0.85,980
0.45,960
0.75,1000
0.2,1000
1.0,1000
0.05,1000
0.7,960
0.95,990
0.65,980
0.35,860
0.1,1000
0.1,1000
1.0,1000
0.9,1210
0.3,1000
0.85,1000
0.45,990
0.65,980
0.35,1000
0.5,1030
0.7,1000
0.1,1000
0.85,1000
0.45,1000
0.5,900
0.2,990
0.85,860
0.95,1250
0.7,1000
0.55,1000
0.4,1000
0.9,1000
0.15,1000
0.05,1000
0.5,990
0.4,980
0.3,1000
0.25,1000
0.7,1030
0.5,1000
0.95,1000
0.05,1000
0.25,1000
0.55,990
0.35,1050
0.2,980
0.9,1000
0.85,1000
0.5,980
0.95,1000
0.4,1000
0.1,1000
0.1,990
0.45,960
0.15,1000
0.5,1000
0.65,1000
0.15,1000
0.95,1050
0.4,1000
0.4,1000
0.45,990
0.75,980
0.4,1000
0.15,1000
0.6,1000
0.9,1000
0.9,1030
0.6,1000
0.7,1000
0.05,990
0.55,940
0.6,1210
0.7,860
0.55,1000
0.95,1000
0.1,1000
0.15,1000
0.3,1090
0.15,990
0.1,980
0.1,1000
0.65,980
0.6,1000
0.8,960
0.35,1000
0.45,1000
0.85,1000
0.9,990
0.25,980
0.1,1000
0.5,1000
0.45,1000
0.9,980
0.65,1050
0.6,1000
0.15,1000
0.75,990
0.95,1030
1.0,1000
0.8,1000
0.5,1000
0.7,1000
0.55,980
0.05,1000
0.1,1000
1.0,960
1.0,980
0.75,1000
0.55,1000
0.05,1000
0.9,1060
0.2,1000
0.1,1000
0.85,1000
0.85,990
0.45,980
0.95,920
0.85,1000
0.4,1000
0.95,1110
0.05,1000
0.85,1000
0.75,1000
0.35,1020
0.1,980
0.75,1000
0.5,1000
0.1,1000
0.6,1000
0.8,1000
0.1,1000
0.3,1000
0.15,990
0.3,960
0.2,1000
0.35,980
0.2,1000
0.05,1000
0.9,1000
0.55,1070
0.35,1000
0.4,990
0.2,980
0.15,1000
0.6,1000
0.95,1030
0.25,1000
0.1,1000
0.5,1000
0.3,1000
0.9,990
0.35,980
0.5,1030
0.8,1000
0.15,1000
0.6,1000
0.75,1000
0.2,1000
0.85,1000
0.4,990
0.6,980
0.65,1000
0.6,1030
1.0,1000
0.05,1000
0.1,1000
0.05,1000
0.35,1000
0.85,1130
0.85,980
0.55,980
0.8,1000
0.55,1000
0.55,1000
0.55,910
1.0,1000
0.05,1000
0.05,990
0.45,980
1.0,980
0.95,1000
0.55,1000
0.55,980
0.05,1090
0.15,980
0.05,1000
0.35,990
0.05,980
0.25,1000
0.3,1000
0.2,1000
0.15,1030
0.3,1000
0.25,1000
0.45,1000
0.8,990
0.9,980
0.25,1000
0.1,1000
0.4,1000
0.35,1000
0.6,1030
0.2,1000
0.85,920
0.75,1100
0.85,980
0.05,1000
0.75,1000
0.05,1000
0.35,1000
0.7,1000
0.5,1000
0.15,1000
0.3,970
0.55,1140
0.25,1000
0.2,1000
1.0,1000
0.6,980
0.15,1000
0.7,910
0.5,1000
0.35,1020
0.55,980
0.65,1000
0.55,1000
1.0,1000
0.6,1000
0.25,1000
0.15,1000
0.35,1000
0.75,990
0.4,940
0.8,1000
0.3,1070
0.05,1000
0.2,1000
0.6,1000
0.75,1000
0.3,1000
0.85,1170
0.35,930
1.0,1000
0.15,1000
0.8,980
1.0,1000
0.55,980
0.6,940
0.15,1000
0.05,990
0.05,980
0.45,1000
0.05,1000
0.45,1030
0.95,1000
0.55,1000
0.05,1000
0.05,1000
0.8,990
0.6,1030
0.15,1000
0.2,1000
0.25,1000
0.95,1000
0.65,1000
0.85,980
0.6,1310
0.9,990
0.8,980
0.95,1000
0.15,1000
0.1,1000
0.65,1000
0.35,720
0.25,1000
0.3,1000
0.6,990
1.0,980
0.8,1000
0.3,1000
0.9,1000
0.9,1000
0.6,1030
0.35,1000
0.6,1000
0.1,990
0.2,980
0.1,1030
0.95,1000
0.35,1000
0.65,1000
0.85,1000
0.15,1000
0.8,1050
0.55,990
0.1,980
0.8,1000
0.7,1000
0.65,1000
0.3,980
0.1,1000
0.8,1000
0.25,1000
0.3,990
0.15,980
0.55,980
0.4,1000
0.65,1000
0.8,1000
0.15,1000
0.35,1050
1.0,1030
0.25,990
0.25,980
0.85,1000
0.05,1000
0.5,1000
0.05,1000
0.55,1000
0.35,1000
0.75,1000
0.75,990
0.35,1090
0.45,1000
0.85,920
0.55,1000
0.05,1000
0.9,1000
0.95,1000
0.9,1030
0.3,990
0.25,980
0.15,1000
0.8,1000
0.15,1000
0.5,1000
0.9,1000
0.55,1000
0.95,1000
0.1,990
0.4,980
0.7,1000
0.35,1000
0.1,1000
0.85,880
0.45,1000
0.85,1150
0.65,1000
0.45,1040
0.6,980
0.3,1000
0.65,1000
0.9,1000
1.0,980
0.9,1000
0.9,1000
0.95,1000
0.45,920
0.5,980
0.65,1000
0.4,1000
0.85,1100
0.65,1000
0.9,1000
0.15,1000
0.2,1000
0.9,990
0.6,1070
0.8,1000
0.15,1000
0.3,1000
0.6,1000
0.6,940
0.05,1000
0.6,1000
0.95,990
0.05,980
0.45,980
0.5,1000
0.25,980
0.6,1000
0.7,1070
0.45,1000
0.15,1000
0.7,990
0.7,980
0.4,1000
0.25,940
0.75,900
0.7,1000
0.75,1190
0.55,1000
0.15,1000
0.25,990
0.7,980
0.55,1030
0.6,1000
0.65,1000
0.05,1000
0.95,1000
0.55,1000
0.2,980
0.6,1060
0.15,980
0.05,1000
0.9,980
0.4,1000
0.45,1000
0.9,1000
0.05,1000
0.6,1000
0.75,990
0.25,980
0.1,1000
0.4,1000
0.15,1000
0.2,1000
0.95,1030
0.95,1000
0.5,980
0.7,920
0.1,980
0.75,1120
0.85,1000
0.95,1000
0.05,1000
0.05,1000
0.95,1000
0.4,1000
0.45,990
0.65,1010
0.05,1000
0.15,1000
0.45,1000
0.6,1000
0.25,1000
0.75,1000
1.0,1000
0.6,990
0.55,980
0.5,980
0.15,1000
0.75,980
0.75,980
0.75,1090
0.65,1000
0.75,1050
0.2,990
0.55,980
0.95,1000
0.65,1000
0.3,1000
0.95,980
0.65,1000
0.4,1000
0.65,1000
0.65,990
0.8,980
0.65,1000
1.0,1000
0.45,1170
1.0,940
0.9,920
0.2,1000
0.5,1000
0.1,990
0.5,1090
0.8,1000
0.65,1000
0.75,1000
0.1,940
0.65,1000
0.65,980
0.7,1000
0.75,940
0.1,980
0.45,1000
0.45,960
0.45,1000
0.2,1000
0.3,1120
0.65,1000
0.1,1000
0.4,960
0.7,980
0.6,1000
0.3,1000
1.0,1000
0.65,940
0.85,1120
0.75,1000
0.9,1000
0.75,990
0.2,980
0.8,1000
0.85,980
0.65,1000
0.85,1000
0.55,1000
0.45,1050
0.8,1000
0.15,990
0.35,980
0.15,1000
0.85,1000
0.5,980
0.5,960
0.85,1090
0.65,1000
0.2,1000
0.55,990
0.55,980
0.85,1000
0.6,1130
0.9,1000
1.0,1000
0.75,900
0.65,1000
0.4,1000
0.3,980
0.5,980
0.25,1000
0.3,1100
0.7,1000
0.55,1000
0.7,1000
0.75,940
0.05,1000
0.85,990
0.25,980
0.9,1000
0.6,1000
0.95,1030
0.8,1000
0.5,1000
0.65,1000
0.4,1090
0.45,990
0.45,980
0.85,980
0.25,1000
0.45,980
0.05,1000
0.35,1000
0.1,980
0.05,1000
0.55,990
0.55,980
0.35,1000
0.05,1000
0.95,1030
0.45,1000
0.8,1000
0.2,1000
1.0,1000
0.85,990
1.0,1050
0.45,1000
0.05,1000
0.9,1000
0.4,1000
0.75,960
0.2,1000
0.35,1055
0.6,990
0.05,980
0.9,1055
0.25,1000
0.45,1000
1.0,920
1.0,1000
0.9,1000
0.15,1000
0.4,990
0.65,980
0.15,1000
0.25,1000
0.85,1000
0.7,1000
0.95,1030
0.3,1000
0.55,1000
0.6,970
0.45,1030
0.35,1000
0.25,1000
0.45,1000
0.5,1000
0.85,1000
0.15,1000
0.5,1000
1.0,990
0.35,980
0.75,1000
0.2,1000
0.15,1000
0.4,1000
0.85,1000
0.85,1030
0.4,1000
0.4,990
0.6,920
0.9,1000
0.65,980
0.5,1000
0.5,1130
0.4,980
0.25,1000
0.8,1000
0.65,920
0.65,1100
0.05,1000
0.05,1000
0.75,1000
0.2,980
0.55,1000
0.25,1000
0.85,1000
0.6,1060
0.9,980
0.05,1000
0.65,980
0.35,1000
0.95,1000
0.5,980
0.75,1000
0.65,960
0.3,990
0.55,980
0.85,840
0.85,1270
0.65,960
0.4,1000
0.95,1000
0.15,1000
0.55,1000
0.7,990
0.95,980
0.8,940
0.4,1000
0.4,980
0.8,980
0.75,1130
0.1,1000
0.95,1000
0.6,990
0.45,980
0.05,1000
0.8,1000
0.7,1030
0.3,1000
0.45,1000
1.0,1000
0.55,1000
0.6,990
0.2,1010
0.65,1000
0.65,1000
0.25,1000
0.9,1000
0.35,1000
0.15,1000
0.25,1000
0.6,980
0.3,1060
0.35,980
0.2,1000
0.45,980
0.5,1000
0.55,1000
0.7,1000
0.05,980
0.55,1100
0.75,980
0.25,1000
0.8,940
0.8,1000
0.5,1000
0.55,1000
0.3,1000
0.2,1000
0.05,990
0.45,1050
0.7,980
0.05,1000
0.55,980
0.1,1000
0.05,1000
0.95,1000
1.0,1000
0.75,1230
0.75,980
0.65,920
0.35,1000
0.25,1000
0.7,1000
1.0,870
0.55,1000
0.3,980
0.5,900
0.85,1120
0.8,1000
0.9,1000
0.85,1000
0.85,1000
0.4,1000
0.15,1000
0.85,1000
0.25,990
0.05,1030
0.7,1000
0.05,1000
0.85,980
0.3,1000
0.35,1000
0.35,1000
0.4,1000
0.5,990
0.5,1030
0.2,1000
0.1,980
0.3,1000
1.0,1000
0.65,1000
0.9,1000
0.85,1000
0.8,960
0.3,980
0.05,1000
0.15,980
0.15,1000
0.05,1000
0.25,1000
0.45,1080
0.75,1000
0.85,990
0.8,980
0.65,1000
0.8,1000
0.5,1030
0.2,1000
0.35,1000
0.75,1000
0.75,1000
0.4,990
0.7,1030
0.1,1000
0.8,1000
0.5,1000
0.35,1000
0.3,1000
0.1,980
0.65,1000
1.0,990
0.8,780
0.45,1000
0.8,1000
0.8,1230
0.05,1000
0.95,1000
0.6,1000
0.3,1000
0.45,990
0.4,980
0.55,1000
0.85,1030
0.55,1000
0.35,1000
0.3,1000
0.5,1000
0.9,1030
1.0,990
0.05,980
0.9,1000
0.1,1000
0.15,1000
0.45,1000
0.55,1000
0.75,1000
0.8,1050
0.35,990
0.6,980
0.15,1000
0.6,1000
0.9,1000
0.25,1000
0.75,1000
0.2,980
0.15,1000
0.2,990
0.85,980
0.15,1000
0.1,1000
0.9,1000
0.95,1190
0.3,1000
0.65,840
0.95,980
0.65,980
0.5,980
0.95,800
0.8,1280
0.65,980
0.1,1000
0.1,1000
0.85,1000
0.55,980
0.35,950
0.95,1070
0.15,1000
0.45,1000
0.95,1000
0.6,1000
0.75,1000
0.2,1000
0.05,1000
0.3,980
0.1,1060
0.15,1000
0.85,980
0.4,1000
0.85,980
0.95,1000
0.65,1000
0.15,980
0.85,1060
0.65,980
0.7,1000
0.4,1000
0.4,1000
0.85,980
0.3,1000
0.9,1000
0.5,1110
0.05,990
0.8,980
0.35,1000
0.5,1000
0.55,920
0.15,1000
0.6,1000
0.3,1000
0.55,1000
0.6,840
1.0,980
0.4,1180
0.3,1000
0.45,1000
0.2,1000
0.65,1000
0.95,1000
0.65,1000
0.25,990
0.6,980
0.45,1000
0.15,1000
0.2,1000
0.2,1000
0.45,960
0.75,1070
0.2,1000
0.4,990
0.3,980
0.1,1000
0.5,900
1.0,1130
0.85,1000
0.55,1000
0.5,1000
0.15,1000
0.4,920
0.85,980
0.75,1000
0.3,1000
0.3,1120
0.75,980
0.05,1000
0.75,1000
0.1,1000
0.7,1120
0.65,980
1.0,1000
0.3,1000
0.05,1000
0.45,960
0.8,940
0.3,1000
0.9,970
0.95,1050
0.15,980
0.8,1000
0.1,1000
0.4,1000
0.2,1000
0.45,1000
0.6,1000
0.65,1030
0.2,990
0.05,980
0.85,1000
0.2,1000
0.45,1000
0.95,1000
0.7,1000
1.0,1000
0.2,980
0.2,980
0.3,1040
0.95,1000
0.55,1000
0.15,1000
0.25,1000
0.15,1000
0.2,1000
0.7,1000
0.7,990
0.3,960
0.95,1050
0.85,1000
0.9,1000
0.05,1000
0.25,1000
0.1,1000
0.3,1000
0.5,980
1.0,1080
0.1,980
0.9,980
0.55,980
0.05,1000
0.55,1000
0.3,1000
1.0,1000
0.65,990
0.7,980
0.2,960
0.35,980
0.85,1130
0.45,1000
0.25,1000
0.3,960
0.3,1000
0.65,990
0.05,980
0.7,1000
0.9,1000
0.7,1000
1.0,1000
0.1,1090
0.8,940
0.55,1000
0.9,1040
0.5,980
0.6,980
0.35,1000
0.15,1000
0.8,1000
0.6,1000
0.05,1000
0.65,960
0.85,990
0.1,980
0.8,1070
0.4,1000
0.25,1000
0.15,1000
0.95,1000
0.9,1000
0.9,1000
0.15,990
0.75,980
0.95,1030
0.8,1000
0.4,1000
0.5,1000
0.25,1000
0.45,1000
0.25,1000
0.4,990
0.25,980
1.0,1000
0.95,1030
0.65,1000
0.45,1000
0.35,1000
