player_ct,win_rate
3,0.056500000000000036
3,0.2375
3,0.1945
3,0.1755
3,0.332
3,0.3716666666666664
3,0.4476666666666666
3,0.096
3,0.272
3,0.04783333333333334
3,0.22950000000000004
3,0.08399999999999999
3,0.2605
3,0.5068333333333334
3,0.09683333333333327
3,0.7303333333333333
3,0.2205
3,0.6775
3,0.12083333333333332
3,0.855
3,0.18933333333333335
3,0.11649999999999984
3,0.18216666666666664
3,0.057
3,0.247
3,0.33466666666666667
3,0.3316666666666666
3,0.12816666666666668
3,0.197
3,0.0445
3,0.11633333333333333
3,0.2510000000000002
3,0.14733333333333332
3,0.19583333333333333
3,0.2778333333333333
3,0.11499999999999998
3,0.3803333333333333
3,0.6733333333333332
3,0.09283333333333334
3,0.19933333333333345
3,0.06916666666666668
3,0.241
3,0.36233333333333334
3,0.5153333333333328
3,0.303
3,0.7536666666666667
3,0.621
3,0.07266666666666666
3,0.23983333333333368
3,0.31033333333333335
3,0.665
3,0.771
3,0.2665
3,0.5246666666666666
3,0.3065
3,0.07433333333333332
3,0.3825
3,0.1333333333333333
3,0.2715
3,0.029999999999999995
3,0.3575
3,0.17733333333333334
3,0.35733333333333334
3,0.2201666666666667
3,0.3463333333333333
3,0.973
3,0.731
3,0.2546666666666667
3,0.06583333333333334
3,0.7561666666666667
3,0.6515
3,0.676
3,0.3993333333333334
3,0.547
3,0.6273333333333334
3,0.25683333333333336
3,0.1435
3,0.608
3,0.2995
3,0.041166666666666664
3,0.19383333333333333
3,0.31649999999999995
3,0.3675
3,0.30433333333333334
3,0.104
3,0.171
3,0.3123333333333333
3,0.05350000000000001
3,0.4535
3,0.7135
3,0.1515
3,0.4363333333333332
3,0.5825
3,0.07916666666666666
3,0.1495
3,0.9
3,0.399
3,0.419
3,0.26933333333333337
3,0.966
3,0.077
3,0.7165
3,0.6661666666666668
3,0.7028333333333334
3,0.0745
3,0.6208333333333333
3,0.7744999999999999
3,0.951
3,0.5455
3,0.1706666666666667
3,0.7593333333333334
3,0.16033333333333336
3,0.27549999999999997
3,0.2155
3,0.3765
3,0.20700000000000002
3,0.279
3,0.10899999999999997
3,0.124
3,0.1325
3,0.2008333333333333
3,0.1555
3,0.188
3,0.08466666666666664
3,0.16033333333333336
3,0.157
3,0.0395
3,0.5045
3,0.10199999999999997
3,0.14716666666666667
3,0.13149999999999998
3,0.7575
3,0.51
3,0.0955
3,0.16083333333333333
3,0.2965
3,0.165
3,0.8705
3,0.08283333333333333
3,0.4625
3,0.316
3,0.663
3,0.12433333333333332
3,0.5673333333333332
3,0.639
3,0.4753333333333334
3,0.4235
3,0.4675
3,0.9825
3,0.137
3,0.15633333333333335
3,0.7745
3,0.065
3,0.6741666666666666
3,0.271
3,0.1848333333333334
3,0.2923333333333334
3,0.1595
3,0.15616666666666665
3,0.234
3,0.779
3,0.32533333333333336
3,0.29
3,0.554
3,0.30633333333333335
3,0.15733333333333333
3,0.716
3,0.519
3,0.587
3,0.4678333333333334
3,0.8061666666666667
3,0.19166666666666665
3,0.2385
3,0.1485
3,0.504
3,0.2315
3,0.7205
3,0.1635
3,0.4295
3,0.276
3,0.04166666666666667
