player_ct,win_rate
4,0.4055
4,0.1
4,0.585
4,0.38775
4,0.2525
4,0.052
4,0.0963333333333333
4,0.31
4,0.106
4,0.3725
4,0.256
4,0.0365
4,0.4495
4,0.0846666666666666
4,0.1403333333333333
4,0.06725
4,0.1255
4,0.0813333333333333
4,0.35025
4,0.3819166666666666
4,0.853
4,0.2906666666666666
4,0.04875
4,0.10225
4,0.09
4,0.4046666666666666
4,0.48975
4,0.587
4,0.3425
4,0.042
4,0.121
4,0.0948333333333333
4,0.0806666666666666
4,0.2928333333333333
4,0.21575
4,0.33875
4,0.5045833333333333
4,0.461
4,0.4325
4,0.07575
4,0.3216666666666667
4,0.093
4,0.1285
4,0.6936666666666667
4,0.239
4,0.4096666666666666
4,0.1016666666666666
4,0.1193333333333333
4,0.072
4,0.2968333333333334
4,0.1814166666666667
4,0.3653333333333333
4,0.0908333333333333
4,0.1275
4,0.885
4,0.2025
4,0.7955
4,0.271
4,0.1876666666666666
4,0.4885
4,0.054
4,0.334
4,0.2225
4,0.1649166666666666
4,0.0475833333333333
4,0.2386666666666667
4,0.2381666666666666
4,0.0695833333333333
4,0.04825
4,0.1725
4,0.5043333333333334
4,0.3165
4,0.08275
4,0.3016666666666667
4,0.3250833333333333
4,0.488
4,0.0305
4,0.0990833333333333
4,0.2413333333333333
4,0.126
4,0.1063333333333333
4,0.0945
4,0.2445
4,0.1305
4,0.1925
4,0.2264166666666666
4,0.807
4,0.2055833333333333
4,0.1530833333333333
4,0.208
4,0.0495833333333333
4,0.1135
4,0.0690833333333333
4,0.2231666666666666
4,0.1226666666666666
4,0.2055
4,0.1845
4,0.13125
4,0.38475
4,0.4605
4,0.2955833333333333
4,0.1578333333333333
4,0.0935
4,0.122
4,0.1986666666666666
4,0.416
4,0.4456666666666667
4,0.3483333333333334
4,0.0988333333333333
4,0.5173333333333333
4,0.1475
4,0.0908333333333333
4,0.1776666666666667
4,0.07875
4,0.35425
4,0.361
4,0.54
4,0.263
4,0.2215833333333333
4,0.0873333333333333
4,0.1431666666666667
4,0.329
4,0.119
4,0.29425
4,0.029
4,0.336
4,0.1208333333333333
4,0.0555833333333333
4,0.4681666666666667
4,0.1388333333333333
4,0.1693333333333333
4,0.1879166666666666
4,0.5915
4,0.2815
4,0.2825
4,0.2423333333333333
4,0.331
4,0.233
4,0.3733333333333333
4,0.16575
4,0.1823333333333333
4,0.10175
4,0.7848333333333334
4,0.618
4,0.1603333333333333
4,0.447
4,0.06125
4,0.0313333333333333
4,0.227
4,0.1968333333333333
4,0.1265
4,0.3003333333333333
4,0.1103333333333333
4,0.2065
4,0.2273333333333333
4,0.345
4,0.2138333333333333
4,0.3834166666666667
4,0.0580833333333333
4,0.0909166666666666
4,0.2795
4,0.09625
4,0.2585
4,0.1903333333333333
4,0.1328333333333333
4,0.2408333333333333
4,0.212
4,0.0913333333333333
4,0.0905
4,0.4591666666666666
4,0.3303333333333333
4,0.8578333333333332
4,0.1493333333333333
4,0.09375
4,0.532
4,0.1276666666666666
4,0.07
4,0.0708333333333333
4,0.3004166666666666
4,0.8435
4,0.2373333333333333
4,0.0580833333333333
4,0.566
4,0.1378333333333333
4,0.1135
4,0.03075
4,0.4209999999999999
4,0.05575
4,0.6225
4,0.1029999999999999
4,0.1396666666666666
4,0.2565
4,0.0555
4,0.5465
4,0.3229999999999999
4,0.1268333333333333
4,0.7375
4,0.3718333333333333
4,0.3081666666666666
4,0.2471666666666666
4,0.042
4,0.45025
4,0.2380833333333333
4,0.04375
4,0.2605
4,0.0365833333333333
4,0.0861666666666666
4,0.1979166666666667
4,0.271
4,0.18
4,0.2123333333333333
4,0.5108333333333334
4,0.1535
4,0.5525
4,0.681
4,0.188
4,0.268
4,0.999
4,0.3583333333333333
4,0.1155
4,0.0813333333333333
4,0.128
4,0.0858333333333333
4,0.1415
4,0.1763333333333333
4,0.4318333333333333
4,0.0554166666666666
4,0.2345
4,0.2249166666666666
4,0.292
4,0.0902499999999999
4,0.5781666666666667
4,0.8495
4,0.0726666666666666
4,0.10125
4,0.1545833333333333
4,0.2565
4,0.3585
4,0.1125
4,0.0526666666666666
4,0.19
4,0.5655
4,0.1083333333333333
4,0.1025
4,0.297
4,0.5405
4,0.1693333333333333
4,0.141
4,0.1336666666666666
4,0.2196666666666666
4,0.52175
4,0.6201666666666666
4,0.1368333333333333
4,0.0795
4,0.334
4,0.0708333333333333
4,0.2619166666666667
4,0.1560833333333333
4,0.473
4,0.0488333333333333
4,0.0815833333333333
4,0.2009166666666667
4,0.236
4,0.0525
4,0.5516666666666666
4,0.597
4,0.0551666666666666
4,0.743
4,0.0755833333333333
4,0.6275
4,0.1235833333333333
4,0.1316666666666666
4,0.0975833333333333
4,0.218
4,0.0550833333333333
4,0.0690833333333333
4,0.156
4,0.0941666666666666
4,0.15475
4,0.8133333333333332
4,0.1125
4,0.0671666666666666
4,0.03175
4,0.1613333333333333
4,0.1451666666666666
4,0.34
4,0.657
4,0.1345833333333333
4,0.603
4,0.1541666666666666
4,0.1756666666666667
4,0.141
4,0.3348333333333333
4,0.176
4,0.12375
4,0.394
4,0.1118333333333333
4,0.18225
4,0.22
4,0.1621666666666666
4,0.04175
4,0.0950833333333333
4,0.3649999999999999
4,0.0915
4,0.22
4,0.4483333333333333
4,0.2593333333333333
4,0.188
4,0.539
4,0.1873333333333333
4,0.2776666666666667
4,0.415
4,0.2368333333333333
4,0.0780833333333333
4,0.2613333333333333
4,0.1655
4,0.3734166666666666
4,0.8298333333333334
4,0.0844166666666666
4,0.284
4,0.679
4,0.1996666666666666
4,0.428
4,0.13575
4,0.0841666666666666
4,0.5
4,0.357
4,0.268
4,0.2588333333333333
4,0.1895
4,0.89
4,0.0915
4,0.24
4,0.3425
4,0.0345
4,0.1893333333333333
4,0.065
4,0.2840833333333333
4,0.3718333333333333
4,0.058
4,0.0668333333333333
4,0.2551666666666666
4,0.18375
4,0.3505
4,0.1555
