player_ct,win_rate
9,2.852400097747948e-07
9,0.00071022895494
9,0.0012549423877409
9,0.0305041013413969
9,0.0002583398564017
9,0.6662472518283763
9,0.1206221822976755
9,1.1253977065648612e-10
9,0.0001332404381954
9,0.1017423881937542
9,0.0150695183393138
9,0.0002251875390624
9,1.1253977065648612e-10
9,0.3428163916237554
9,0.0531509913084156
9,0.0603643693854047
9,0.4190078596624226
9,0.0456077825133703
9,1.9073075881423783e-05
9,9.85640673162356e-05
9,0.0015363343655847
9,0.0013391265297802
9,0.0069536287713182
9,0.0018385557599417
9,6.99276938635446e-06
9,0.0297497878451685
9,9.603030035214056e-09
9,4.817423407477823e-08
9,2.0599715383047585e-07
9,0.098506322735075
9,0.0152764785009195
9,6.25566170292446e-08
9,0.0167961599999999
9,4.1446857281435915e-10
9,2.0305673501288427e-05
9,0.5610421430460876
9,0.0062070091194077
9,2.562890624999999e-07
9,0.8423811879517857
9,0.1298019912278936
9,1.1253977065648612e-10
9,6.892438684586449e-09
9,0.008312078590362
9,9.413818297261644e-06
9,0.0063504484715693
9,0.0063504484715693
9,6.99276938635446e-06
9,8.330860361675426e-05
9,1.8796556016885848e-06
9,1.2960220387080313e-05
9,6.064318906888621e-09
9,0.8996528352485517
9,0.0011754258460508
9,0.0003605597057023
9,0.9070459353767928
9,0.0371662854602942
9,0.1271188409679478
9,3.945379031541102e-06
9,0.4854975166274723
9,0.0001332404381954
9,0.0036015303875797
9,7.11833771071981e-14
9,0.8923125158013852
9,0.1439748363727207
9,0.8183454425803873
9,4.651324177766158e-05
9,0.0001958192456491
9,5.269208281682114e-07
9,0.0544033883310675
9,1.719004048502319e-12
9,0.3968872288439429
9,0.0032905515154366
9,5.793555774883079e-11
9,0.8149612325326863
9,0.0617640618483336
9,0.0227614411163717
9,4.5840512894871024e-11
9,0.0531509913084156
9,1.9073075881423783e-05
9,0.7129320560616594
9,1.2697546657027018e-08
9,0.0024307014937607
9,0.1602960951292783
9,7.10228954940031e-20
9,0.2048173190464708
9,2.7774644931325583e-15
9,0.0202370440679947
9,0.0002583398564017
9,0.4898082326387196
9,8.89844819145221e-07
9,0.0035431481850655
9,8.891187936082725e-05
9,0.0144632829086705
9,0.0953606796750808
9,8.635468036852423e-06
9,0.0140710822728459
9,5.808343672674717e-09
9,0.8285719672260626
9,0.1930184295043878
9,0.1181060345786263
9,8.786467001981406e-06
9,0.1298019912278936
9,0.0001176753078604
9,0.015172689657032
9,0.0006961480463961
9,2.927337279560137e-05
9,0.2236988235818827
9,0.1050710948681916
9,9.741936681223857e-06
9,5.630279745146858e-06
9,0.0933127434045416
9,0.00043756067892
9,3.340300062907757e-07
9,2.7774644931325583e-15
9,0.0010593670098747
9,0.0531509913084156
9,0.0001781554004428
9,0.0150695183393138
9,0.6980449501245158
9,0.0004422310630302
9,1.7935575043500667e-08
9,0.5186533051957578
9,0.00043756067892
9,0.0197105814800464
9,0.7656472100762041
9,0.0129497445273326
9,0.0019048777610135
9,0.0065462083462886
9,0.9642096466028758
9,3.601530387579701e-11
9,5.810930236340187e-07
9,0.008070728456806
9,2.4089006061732705e-06
9,0.0017273431746526
9,5.677528653875692e-08
9,0.002515331357557
9,0.94481457861006
9,0.3968872288439429
9,0.0096160466390446
9,0.016129402895626
9,0.0012666775922073
9,0.0074939834356739
9,0.0173700883441107
9,0.0003847903231838
9,0.0189433568444799
9,0.0008653450165943
9,0.5489739394156025
9,1.0
9,1.1278385562223713e-08
9,0.2348328353580955
9,0.601234862545637
9,0.0070588851430028
9,0.2897912453906483
9,0.0205048588602278
9,0.0286489193977836
9,0.0001760486350966
9,0.3862152727509309
9,0.0836394963206827
9,4.078163269571173e-09
9,0.2711979545279253
9,0.0002440410011808
9,0.6921667111995993
9,0.073198829665976
9,0.0152764785009195
9,0.0928068131150226
9,0.3968872288439429
9,0.0001332404381954
